Customer_id,product_category,purchase_amount,income,satisfaction_score,purchase_date,transaction
PO_2435,Election Campaign,15750,35998,5,07-08-2023,Cash
PO_2436,Web Development,3046,8342,5,06-04-2023,Cash
PO_2437,Election Campaign,4089,12359,4,23-01-2024,UPI
PO_2438,Web Development,6530,24804,3,09-04-2024,Cash
PO_2439,LOGO DESIGN,13191,43965,6,21-07-2023,UPI
PO_2440,Software Development,7902,35285,4,31-03-2023,Cash
PO_2441,LOGO DESIGN,1605,5018,4,29-05-2024,UPI
PO_2442,SEO,4700,13089,7,06-10-2023,UPI
PO_2443,SEO,15633,34802,5,03-09-2023,Bank Transfer
PO_2444,SEO,10891,32764,4,06-04-2024,Cash
PO_2445,LOGO DESIGN,2444,8527,4,21-03-2023,Bank Transfer
PO_2446,Election Campaign,1374,5552,4,11-05-2024,Bank Transfer
PO_2447,SEO,12181,37693,6,13-01-2024,Bank Transfer
PO_2448,App Development,5328,18791,4,12-05-2024,UPI
PO_2449,SEO,3700,8415,6,04-10-2023,Bank Transfer
PO_2450,LOGO DESIGN,13344,44727,6,27-10-2023,Cash
PO_2451,App Development,6711,19522,6,08-01-2023,UPI
PO_2452,Election Campaign,13480,49646,4,18-04-2023,Cash
PO_2453,Election Campaign,12027,28412,6,26-02-2023,UPI
PO_2454,Web Development,15251,45999,4,26-08-2023,Bank Transfer
PO_2455,Election Campaign,8926,26730,5,29-04-2024,UPI
PO_2456,App Development,3613,9396,4,03-03-2023,UPI
PO_2457,LOGO DESIGN,5770,17224,5,07-04-2024,UPI
PO_2458,SEO,14909,40052,4,26-06-2023,Cash
PO_2459,App Development,15494,35172,7,06-06-2023,Bank Transfer
PO_2460,Web Development,12216,31064,2,23-09-2023,Cash
PO_2461,App Development,14284,43417,6,18-03-2024,Cash
PO_2462,Web Development,8737,23128,6,05-05-2024,Bank Transfer
PO_2463,App Development,6730,19011,6,21-02-2023,Cash
PO_2464,LOGO DESIGN,6837,20164,6,10-08-2023,UPI
PO_2465,App Development,8516,28925,5,15-08-2023,Cash
PO_2466,Web Development,12000,37465,5,12-05-2023,Bank Transfer
PO_2467,App Development,13727,38164,3,16-07-2023,Bank Transfer
PO_2468,Web Development,11675,27495,6,26-05-2024,UPI
PO_2469,SEO,13327,34636,5,20-04-2023,UPI
PO_2470,App Development,6514,18654,6,06-04-2024,UPI
PO_2471,App Development,19197,49993,7,25-07-2023,UPI
PO_2472,App Development,4477,16203,8,14-08-2023,Bank Transfer
PO_2473,Web Development,3133,8344,4,05-12-2023,UPI
PO_2474,Election Campaign,13736,43928,5,08-03-2024,UPI
PO_2475,SEO,10298,26969,5,01-10-2023,Cash
PO_2476,Web Development,2092,6618,6,28-11-2023,Cash
PO_2477,SEO,6088,17333,5,05-02-2024,UPI
PO_2478,Software Development,5486,14792,5,26-09-2023,Cash
PO_2479,Election Campaign,3659,9268,5,15-06-2024,Cash
PO_2480,Software Development,11464,32178,6,12-07-2023,Bank Transfer
PO_2481,Web Development,14646,46104,4,04-04-2024,UPI
PO_2482,Software Development,5505,16475,6,10-02-2024,Cash
PO_2483,Election Campaign,14439,38080,4,14-11-2023,Bank Transfer
PO_2484,LOGO DESIGN,5431,17039,5,11-05-2023,Cash
PO_2485,SEO,4519,18159,6,27-06-2023,Cash
PO_2486,Web Development,8579,25791,5,11-06-2023,Cash
PO_2487,Software Development,11516,34277,5,17-03-2024,Cash
PO_2488,SEO,3637,11689,5,20-04-2024,Cash
PO_2489,LOGO DESIGN,13585,39807,4,24-04-2024,UPI
PO_2490,SEO,1428,5111,4,19-06-2024,Bank Transfer
PO_2491,SEO,10967,42542,4,01-12-2023,Bank Transfer
PO_2492,SEO,8726,19323,6,19-03-2024,Bank Transfer
PO_2493,LOGO DESIGN,7519,21655,4,23-11-2023,UPI
PO_2494,Software Development,3454,9419,5,29-08-2023,Cash
PO_2495,SEO,5955,16292,6,29-04-2023,Cash
PO_2496,Election Campaign,11233,21305,6,02-02-2023,Bank Transfer
PO_2497,Software Development,17296,46326,5,03-04-2024,UPI
PO_2498,LOGO DESIGN,2495,6952,5,08-05-2023,Bank Transfer
PO_2499,Election Campaign,13592,44292,6,03-01-2024,Cash
PO_2500,Web Development,16169,42736,4,15-05-2023,Cash
PO_2501,Web Development,15234,39836,5,26-05-2024,Bank Transfer
PO_2502,LOGO DESIGN,4119,10962,4,15-02-2024,Cash
PO_2503,LOGO DESIGN,11987,46536,5,24-08-2023,Cash
PO_2504,App Development,1922,6816,5,21-02-2023,UPI
PO_2505,SEO,17164,42927,6,17-05-2024,Cash
PO_2506,Software Development,3808,10310,6,27-05-2024,Bank Transfer
PO_2507,App Development,11540,35084,6,07-10-2023,Cash
PO_2508,Web Development,4733,12974,3,09-10-2023,Bank Transfer
PO_2509,Software Development,3368,9851,6,12-03-2024,Cash
PO_2510,Election Campaign,7421,21657,5,09-05-2023,Cash
PO_2511,Election Campaign,11775,35320,4,27-09-2023,Bank Transfer
PO_2512,LOGO DESIGN,1953,5130,3,05-12-2023,Bank Transfer
PO_2513,SEO,3011,8479,4,09-02-2024,UPI
PO_2514,Software Development,12216,34379,5,25-06-2024,Bank Transfer
PO_2515,LOGO DESIGN,3788,15649,5,05-09-2023,Bank Transfer
PO_2516,App Development,5206,20603,5,29-04-2024,UPI
PO_2517,LOGO DESIGN,10565,40848,7,30-01-2023,UPI
PO_2518,Election Campaign,3340,6618,5,24-06-2023,UPI
PO_2519,SEO,10740,33236,6,25-11-2023,Cash
PO_2520,SEO,8739,24623,4,12-04-2024,Bank Transfer
PO_2521,Election Campaign,14525,39962,5,03-02-2023,Cash
PO_2522,Software Development,16610,44646,3,04-07-2023,Cash
PO_2523,Election Campaign,10307,44033,4,12-03-2024,Cash
PO_2524,LOGO DESIGN,11876,40540,6,05-08-2023,Cash
PO_2525,SEO,6802,25190,7,24-09-2023,Cash
PO_2526,LOGO DESIGN,7049,21555,6,25-04-2024,UPI
PO_2527,Election Campaign,17793,49240,5,29-07-2023,Bank Transfer
PO_2528,Software Development,16860,44324,3,30-11-2023,Cash
PO_2529,Election Campaign,14610,42445,4,20-08-2023,UPI
PO_2530,SEO,10898,28891,4,21-01-2023,Bank Transfer
PO_2531,Election Campaign,2328,7241,4,21-01-2023,Bank Transfer
PO_2532,LOGO DESIGN,6242,20208,4,12-04-2023,Bank Transfer
PO_2533,SEO,10176,30558,4,22-04-2024,Cash
PO_2534,Software Development,13925,37145,4,22-02-2023,Cash
PO_2535,App Development,17662,49495,5,26-04-2024,Bank Transfer
PO_2536,Software Development,1757,5031,4,30-08-2023,UPI
PO_2537,Software Development,9356,27644,5,09-05-2023,UPI
PO_2538,Election Campaign,20031,45482,6,25-05-2024,Bank Transfer
PO_2539,Election Campaign,14199,44697,4,06-07-2023,Cash
PO_2540,Election Campaign,14287,37840,5,20-03-2023,UPI
PO_2541,LOGO DESIGN,8451,28375,5,01-04-2024,Bank Transfer
PO_2542,App Development,11452,38152,3,18-10-2023,Cash
PO_2543,Election Campaign,16478,44947,5,19-08-2023,Cash
PO_2544,SEO,5838,21735,5,10-05-2023,Bank Transfer
PO_2545,Web Development,3315,11312,5,07-07-2023,Bank Transfer
PO_2546,LOGO DESIGN,6677,17683,5,09-08-2023,Cash
PO_2547,SEO,6304,18518,6,05-04-2024,Cash
PO_2548,LOGO DESIGN,3260,9405,4,02-03-2023,Bank Transfer
PO_2549,SEO,3456,9837,6,14-01-2023,Bank Transfer
PO_2550,SEO,7087,17975,4,03-03-2023,Bank Transfer
PO_2551,SEO,2344,6411,3,15-03-2024,Bank Transfer
PO_2552,SEO,7696,22415,5,01-05-2024,Cash
PO_2553,Web Development,12475,36339,3,12-01-2024,Cash
PO_2554,SEO,6960,17583,5,10-02-2024,Bank Transfer
PO_2555,App Development,8517,34278,4,04-04-2023,UPI
PO_2556,App Development,8160,29604,5,25-11-2023,Bank Transfer
PO_2557,Web Development,3690,19766,4,02-03-2024,Bank Transfer
PO_2558,App Development,10450,38535,6,11-05-2024,Cash
PO_2559,Software Development,5330,17411,6,24-08-2023,UPI
PO_2560,Web Development,11086,34014,5,24-08-2023,Bank Transfer
PO_2561,LOGO DESIGN,4169,10950,5,25-02-2024,Cash
PO_2562,Election Campaign,9292,25285,4,04-07-2023,Cash
PO_2563,SEO,8044,27835,6,21-06-2024,UPI
PO_2564,Election Campaign,15171,42899,4,15-02-2024,Bank Transfer
PO_2565,LOGO DESIGN,12888,38218,4,05-12-2023,Bank Transfer
PO_2566,Web Development,5857,19596,4,13-05-2023,Bank Transfer
PO_2567,Software Development,10807,27843,5,24-01-2024,UPI
PO_2568,Web Development,20849,48987,5,31-07-2023,UPI
PO_2569,SEO,11700,30942,6,15-06-2024,UPI
PO_2570,App Development,13472,32729,5,06-12-2023,Cash
PO_2571,SEO,9466,26085,5,19-02-2023,UPI
PO_2572,App Development,2741,10874,4,29-03-2024,Cash
PO_2573,SEO,3783,8906,4,18-09-2023,Bank Transfer
PO_2574,SEO,4067,10743,4,20-03-2024,UPI
PO_2575,Software Development,6203,16787,5,26-08-2023,Bank Transfer
PO_2576,LOGO DESIGN,1889,5863,4,17-03-2023,Bank Transfer
PO_2577,Web Development,2711,8571,6,26-08-2023,UPI
PO_2578,App Development,9829,38221,6,25-02-2023,Bank Transfer
PO_2579,App Development,12727,44824,4,22-04-2024,Cash
PO_2580,LOGO DESIGN,13761,39617,4,11-08-2023,UPI
PO_2581,LOGO DESIGN,7371,29554,5,13-02-2023,Bank Transfer
PO_2582,App Development,6179,19501,5,05-01-2024,UPI
PO_2583,App Development,11739,28006,5,07-06-2024,UPI
PO_2584,Election Campaign,17865,38127,4,02-11-2023,UPI
PO_2585,SEO,12215,37318,6,05-04-2023,Cash
PO_2586,App Development,14650,40497,5,26-12-2023,Cash
PO_2587,LOGO DESIGN,5202,16736,3,10-03-2023,UPI
PO_2588,LOGO DESIGN,8152,21992,5,20-02-2024,Cash
PO_2589,Web Development,20542,49958,6,15-01-2023,UPI
PO_2590,Election Campaign,14813,40354,6,21-02-2023,Cash
PO_2591,Software Development,9092,26406,5,30-04-2024,UPI
PO_2592,SEO,6028,15026,6,15-05-2024,UPI
PO_2593,Web Development,2044,5296,5,25-02-2023,UPI
PO_2594,Software Development,5410,18211,4,03-07-2023,UPI
PO_2595,Election Campaign,2182,7316,3,15-09-2023,UPI
PO_2596,Election Campaign,12953,37835,5,06-08-2023,UPI
PO_2597,LOGO DESIGN,2032,6698,6,17-09-2023,Bank Transfer
PO_2598,Software Development,11012,29479,4,02-12-2023,Cash
PO_2599,Web Development,3005,8968,5,14-01-2023,Cash
PO_2600,Web Development,7913,23475,4,17-02-2024,Cash
PO_2601,SEO,13722,35255,5,27-09-2023,Bank Transfer
PO_2602,Election Campaign,4508,10845,4,04-04-2024,UPI
PO_2603,App Development,8692,23417,5,26-12-2023,Bank Transfer
PO_2604,App Development,9471,22690,7,12-01-2023,UPI
PO_2605,SEO,12326,38897,6,22-04-2023,UPI
PO_2606,Election Campaign,8164,23881,4,03-03-2024,Bank Transfer
PO_2607,Software Development,2502,9232,4,26-08-2023,Bank Transfer
PO_2608,LOGO DESIGN,15650,45466,4,06-05-2023,Bank Transfer
PO_2609,Software Development,13149,42806,4,13-05-2023,Cash
PO_2610,LOGO DESIGN,3540,9442,5,23-03-2023,Cash
PO_2611,LOGO DESIGN,6972,16972,4,10-05-2024,Cash
PO_2612,LOGO DESIGN,15498,40751,6,04-03-2023,Cash
PO_2613,Election Campaign,8939,24023,4,27-10-2023,Cash
PO_2614,Election Campaign,10457,27743,4,19-07-2023,UPI
PO_2615,Software Development,14156,46817,6,02-11-2023,Bank Transfer
PO_2616,LOGO DESIGN,8908,24666,4,04-08-2023,Bank Transfer
PO_2617,App Development,19859,46747,5,09-06-2024,UPI
PO_2618,SEO,14375,36968,3,16-06-2024,Cash
PO_2619,App Development,3902,10929,4,01-10-2023,Bank Transfer
PO_2620,App Development,9818,29071,4,30-11-2023,Cash
PO_2621,App Development,9491,26988,4,13-03-2024,Cash
PO_2622,Election Campaign,10338,26912,4,22-07-2023,UPI
PO_2623,Software Development,10484,33008,5,25-05-2024,Bank Transfer
PO_2624,Software Development,14138,40164,5,13-02-2023,UPI
PO_2625,Election Campaign,2171,6402,4,10-04-2023,Bank Transfer
PO_2626,Software Development,17300,35647,5,19-05-2024,UPI
PO_2627,Software Development,8130,18740,4,04-01-2024,Bank Transfer
PO_2628,App Development,11746,37252,5,22-03-2024,Bank Transfer
PO_2629,App Development,7827,23527,6,25-05-2023,UPI
PO_2630,LOGO DESIGN,6097,29034,6,04-04-2023,Bank Transfer
PO_2631,Web Development,18644,47202,6,04-05-2023,Cash
PO_2632,App Development,15880,49260,6,01-08-2023,Cash
PO_2633,Web Development,17901,47225,5,24-06-2023,Bank Transfer
PO_2634,Election Campaign,17744,45642,6,29-09-2023,Cash
PO_2635,SEO,8883,30242,4,30-12-2023,Bank Transfer
PO_2636,LOGO DESIGN,7217,19689,4,26-12-2023,UPI
PO_2637,App Development,16224,48086,6,24-03-2023,UPI
PO_2638,Election Campaign,7651,21395,4,13-01-2024,Bank Transfer
PO_2639,Software Development,2200,5885,5,14-06-2024,UPI
PO_2640,Web Development,13453,41414,5,21-01-2023,UPI
PO_2641,LOGO DESIGN,7515,26575,5,15-10-2023,Cash
PO_2642,LOGO DESIGN,15014,37380,3,24-01-2024,Cash
PO_2643,LOGO DESIGN,6078,18703,4,29-08-2023,Cash
PO_2644,Web Development,5370,18219,4,19-11-2023,Cash
PO_2645,App Development,19632,45880,6,22-11-2023,UPI
PO_2646,LOGO DESIGN,10534,39896,5,19-04-2024,Bank Transfer
PO_2647,Web Development,5690,14946,5,07-02-2023,UPI
PO_2648,Election Campaign,3271,9086,5,10-06-2024,Cash
PO_2649,App Development,8744,28585,6,13-09-2023,UPI
PO_2650,LOGO DESIGN,3097,13524,4,24-01-2023,UPI
PO_2651,Election Campaign,12742,35382,5,31-05-2024,Bank Transfer
PO_2652,SEO,17184,41801,7,25-02-2023,UPI
PO_2653,Web Development,15318,42459,7,21-07-2023,UPI
PO_2654,LOGO DESIGN,10820,35390,4,03-01-2023,Cash
PO_2655,App Development,15355,44906,5,01-06-2023,Cash
PO_2656,SEO,14231,44099,6,06-03-2023,Cash
PO_2657,Election Campaign,9344,24660,4,24-03-2023,Cash
PO_2658,App Development,6688,17486,4,14-02-2023,Bank Transfer
PO_2659,Software Development,7136,23401,6,11-04-2023,Cash
PO_2660,LOGO DESIGN,8771,23410,5,19-09-2023,Bank Transfer
PO_2661,App Development,15626,45277,5,30-04-2024,UPI
PO_2662,Web Development,13495,35288,5,11-09-2023,Cash
PO_2663,App Development,12438,38800,4,18-06-2024,UPI
PO_2664,SEO,10381,30456,4,21-02-2024,Cash
PO_2665,Software Development,4895,12912,5,21-01-2024,UPI
PO_2666,Software Development,12260,40105,5,11-11-2023,Cash
PO_2667,SEO,3764,11087,4,29-05-2024,Cash
PO_2668,Web Development,7796,21888,4,03-08-2023,UPI
PO_2669,LOGO DESIGN,9357,32277,4,03-04-2023,UPI
PO_2670,Web Development,15901,47016,5,13-07-2023,UPI
PO_2671,Election Campaign,2900,7120,4,06-06-2023,Bank Transfer
PO_2672,Software Development,6093,16507,4,31-01-2024,UPI
PO_2673,App Development,5908,20198,5,23-10-2023,UPI
PO_2674,Software Development,7142,15888,4,02-06-2023,Bank Transfer
PO_2675,LOGO DESIGN,1953,6137,4,25-12-2023,Bank Transfer
PO_2676,App Development,17953,37430,6,27-01-2023,Bank Transfer
PO_2677,App Development,5459,14760,6,30-08-2023,Bank Transfer
PO_2678,App Development,18576,43204,4,19-02-2023,Bank Transfer
PO_2679,Election Campaign,7194,25376,5,09-03-2024,Cash
PO_2680,App Development,5438,16760,5,12-08-2023,Cash
PO_2681,Web Development,10035,25922,7,07-05-2023,Cash
PO_2682,Software Development,3764,10006,5,06-08-2023,UPI
PO_2683,Election Campaign,13484,43023,3,21-05-2023,Bank Transfer
PO_2684,App Development,18511,45920,5,27-01-2024,Bank Transfer
PO_2685,Web Development,5436,16957,6,20-02-2024,Bank Transfer
PO_2686,SEO,7868,24934,4,14-01-2023,Cash
PO_2687,Software Development,3467,8854,5,01-12-2023,UPI
PO_2688,App Development,4938,12067,6,09-01-2024,Cash
PO_2689,LOGO DESIGN,6422,16218,5,03-11-2023,UPI
PO_2690,SEO,10995,29916,4,02-01-2024,Bank Transfer
PO_2691,App Development,13964,44257,4,10-06-2023,UPI
PO_2692,Election Campaign,12679,32371,5,20-05-2023,Cash
PO_2693,SEO,16856,47061,6,08-10-2023,Bank Transfer
PO_2694,Election Campaign,2897,9433,7,08-05-2023,UPI
PO_2695,Software Development,16472,42914,4,18-06-2024,Cash
PO_2696,App Development,2139,6470,5,10-05-2024,UPI
PO_2697,LOGO DESIGN,5744,19653,4,13-05-2024,Bank Transfer
PO_2698,Election Campaign,14412,36308,6,27-10-2023,UPI
PO_2699,App Development,12277,32906,4,19-03-2024,Cash
PO_2700,Software Development,15799,45118,4,19-05-2023,Cash
PO_2701,SEO,6510,19299,5,10-12-2023,Cash
PO_2702,Web Development,2345,6557,7,06-09-2023,UPI
PO_2703,Web Development,10554,32302,4,13-02-2024,UPI
PO_2704,App Development,12688,37660,5,09-05-2024,UPI
PO_2705,SEO,16470,46616,6,14-12-2023,UPI
PO_2706,Software Development,4106,13193,7,27-04-2023,Cash
PO_2707,Web Development,12035,28993,6,13-03-2023,Bank Transfer
PO_2708,Web Development,10104,38310,5,27-08-2023,UPI
PO_2709,Software Development,2375,7832,5,12-03-2023,Cash
PO_2710,SEO,17393,49137,4,28-04-2023,UPI
PO_2711,Web Development,7957,27384,4,18-03-2023,Cash
PO_2712,Web Development,5785,15123,7,10-11-2023,UPI
PO_2713,Web Development,7624,23450,4,18-10-2023,Cash
PO_2714,SEO,6651,19528,5,25-03-2024,Bank Transfer
PO_2715,SEO,15833,35817,5,01-12-2023,UPI
PO_2716,LOGO DESIGN,15568,49564,4,09-08-2023,UPI
PO_2717,Election Campaign,14936,41179,3,10-07-2023,Cash
PO_2718,App Development,2385,7510,5,02-08-2023,Bank Transfer
PO_2719,Software Development,15872,47700,6,20-04-2023,Cash
PO_2720,App Development,20153,42084,4,22-05-2023,Bank Transfer
PO_2721,App Development,16182,42521,6,10-04-2023,Cash
PO_2722,App Development,2193,7197,6,14-07-2023,Bank Transfer
PO_2723,SEO,7780,20072,6,15-02-2024,UPI
PO_2724,Election Campaign,1964,6434,4,25-07-2023,Bank Transfer
PO_2725,Software Development,11850,46161,6,30-04-2023,UPI
PO_2726,Software Development,12800,38962,6,18-01-2024,Bank Transfer
PO_2727,App Development,8172,29312,5,11-02-2023,UPI
PO_2728,Web Development,1797,5187,5,23-05-2024,Cash
PO_2729,SEO,4051,12994,5,05-01-2023,UPI
PO_2730,LOGO DESIGN,9712,24915,4,15-03-2023,UPI
PO_2731,Software Development,17951,48819,4,05-04-2023,UPI
PO_2732,Election Campaign,10103,31775,5,16-06-2023,Cash
PO_2733,SEO,5355,21339,6,21-04-2023,UPI
PO_2734,SEO,10685,35621,4,09-10-2023,Bank Transfer
PO_2735,SEO,11246,43558,6,07-12-2023,UPI
PO_2736,App Development,17328,49039,7,09-06-2024,Bank Transfer
PO_2737,Election Campaign,3803,10544,5,23-09-2023,Cash
PO_2738,Web Development,5436,16067,7,15-11-2023,UPI
PO_2739,App Development,4614,12401,4,04-11-2023,UPI
PO_2740,App Development,14201,34154,5,22-05-2024,Cash
PO_2741,LOGO DESIGN,10181,35891,5,01-03-2024,Cash
PO_2742,Software Development,14883,35731,6,03-02-2023,Bank Transfer
PO_2743,Software Development,21727,46999,4,01-05-2024,Bank Transfer
PO_2744,Web Development,6760,23164,6,07-02-2023,Cash
PO_2745,LOGO DESIGN,4845,18149,4,04-03-2023,Bank Transfer
PO_2746,LOGO DESIGN,9975,32186,5,07-01-2024,Bank Transfer
PO_2747,Web Development,9004,26907,6,16-08-2023,UPI
PO_2748,App Development,5401,15501,5,28-10-2023,Cash
PO_2749,App Development,12120,42844,4,17-04-2024,Bank Transfer
PO_2750,Election Campaign,15795,37881,6,30-05-2023,Cash
PO_2751,Web Development,2505,6827,5,05-02-2023,UPI
PO_2752,Web Development,13006,42756,3,06-04-2023,Bank Transfer
PO_2753,LOGO DESIGN,14052,40782,5,08-05-2024,UPI
PO_2754,LOGO DESIGN,12296,48562,4,28-10-2023,Bank Transfer
PO_2755,Software Development,8902,30154,6,07-03-2024,Cash
PO_2756,SEO,16519,41365,5,18-09-2023,UPI
PO_2757,Web Development,6911,17341,3,15-05-2023,UPI
PO_2758,Election Campaign,4765,10868,6,12-11-2023,Cash
PO_2759,SEO,15849,40376,3,24-05-2023,Cash
PO_2760,LOGO DESIGN,6599,17439,5,08-04-2024,UPI
PO_2761,SEO,5559,14606,6,28-07-2023,Cash
PO_2762,App Development,16680,45713,5,05-12-2023,Bank Transfer
PO_2763,Web Development,8760,22639,4,26-08-2023,Cash
PO_2764,Software Development,8351,25443,5,05-02-2023,Cash
PO_2765,Software Development,16457,46374,5,14-03-2023,Bank Transfer
PO_2766,Software Development,17021,44109,6,28-05-2023,Bank Transfer
PO_2767,Software Development,7556,24997,3,07-01-2024,Bank Transfer
PO_2768,Election Campaign,9722,28971,7,25-01-2024,UPI
PO_2769,SEO,3529,11006,6,08-09-2023,UPI
PO_2770,Election Campaign,1316,5147,7,12-09-2023,UPI
PO_2771,Software Development,15499,43022,6,20-04-2023,UPI
PO_2772,Software Development,8560,26736,6,31-03-2024,Cash
PO_2773,SEO,12450,29060,4,08-12-2023,Cash
PO_2774,App Development,9803,29367,4,16-03-2023,Cash
PO_2775,Software Development,15282,40709,4,14-08-2023,Cash
PO_2776,App Development,6460,23027,5,17-05-2023,Bank Transfer
PO_2777,SEO,2735,7538,5,29-03-2024,Cash
PO_2778,Web Development,10984,31374,5,29-11-2023,Bank Transfer
PO_2779,SEO,10916,33298,6,28-09-2023,Cash
PO_2780,Web Development,13985,48123,4,27-03-2024,Cash
PO_2781,SEO,11280,48365,4,13-04-2024,UPI
PO_2782,Election Campaign,14676,35758,4,31-12-2023,UPI
PO_2783,Election Campaign,15349,47408,5,23-02-2023,UPI
PO_2784,App Development,13308,45039,4,22-03-2024,Cash
PO_2785,LOGO DESIGN,2306,8675,3,29-12-2023,Bank Transfer
PO_2786,LOGO DESIGN,4065,11397,5,07-04-2024,UPI
PO_2787,Software Development,7480,27307,5,19-06-2024,Cash
PO_2788,LOGO DESIGN,14457,46889,6,08-11-2023,UPI
PO_2789,LOGO DESIGN,15975,46079,5,21-12-2023,UPI
PO_2790,SEO,12862,49171,6,26-04-2024,Cash
PO_2791,SEO,6938,17797,6,08-12-2023,Bank Transfer
PO_2792,Web Development,13613,36413,6,05-01-2024,UPI
PO_2793,Software Development,5768,16088,6,25-01-2024,Bank Transfer
PO_2794,Software Development,7619,25335,4,01-10-2023,Cash
PO_2795,SEO,5665,14689,5,26-05-2023,UPI
PO_2796,LOGO DESIGN,2257,6012,5,12-05-2024,Bank Transfer
PO_2797,LOGO DESIGN,4730,12702,4,28-12-2023,Bank Transfer
PO_2798,SEO,17309,47143,5,14-01-2024,Cash
PO_2799,Software Development,8797,27756,4,02-05-2024,Bank Transfer
PO_2800,App Development,8088,21978,5,17-05-2023,Bank Transfer
PO_2801,LOGO DESIGN,14047,32697,4,22-05-2023,UPI
PO_2802,LOGO DESIGN,13872,47586,5,26-03-2023,UPI
PO_2803,Software Development,19936,45379,5,31-05-2024,UPI
PO_2804,Software Development,2516,6243,5,12-07-2023,UPI
PO_2805,LOGO DESIGN,15312,38370,5,26-05-2024,Bank Transfer
PO_2806,SEO,3472,12778,6,07-06-2023,Cash
PO_2807,SEO,8592,30447,5,29-04-2023,Bank Transfer
PO_2808,Software Development,12897,36919,6,01-03-2024,UPI
PO_2809,Software Development,10671,37369,5,25-05-2024,Cash
PO_2810,App Development,3990,14016,3,19-02-2024,UPI
PO_2811,LOGO DESIGN,1869,5929,4,25-12-2023,UPI
PO_2812,Web Development,17125,44147,5,30-01-2024,Bank Transfer
PO_2813,Web Development,13299,44874,6,18-01-2023,UPI
PO_2814,Election Campaign,8469,24299,6,07-04-2024,Cash
PO_2815,LOGO DESIGN,10003,29011,4,20-01-2023,Bank Transfer
